prime_key,dataset_id,time,username,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_added,date_updated,entity_id,cusip,isin
1775877,1287000,"2017-04-09 04:00:00+00",o2uk,0,f,142112,1238809,9461,38919051253,"2017-04-10 08:29:36.800428+00","2017-04-10 08:29:36.800466+00",,,
1775878,1287086,"2017-04-09 04:00:00+00",Onemain,0,f,5406,127915,728,339290962769274,"2017-04-10 08:31:43.557179+00","2017-04-10 08:31:43.557217+00",,,
1775879,1289436,"2017-04-09 04:00:00+00",palacestation,115102,f,115102,104763,1301,52412782331,"2017-04-10 09:22:02.671468+00","2017-04-10 09:22:02.671514+00",,,
1776781,1332220,"2017-04-10 04:00:00+00",umbro,64,f,0,620308,795,49951383662,"2017-05-09 11:57:56.582179+00","2017-05-09 11:57:56.582221+00",,,
1777600,1335454,"2017-04-10 04:00:00+00",KaVoUSA,0,f,0,20321,28,107257972638507,"2017-06-08 14:37:37.68578+00","2017-06-08 14:37:37.685819+00",,,
1779031,1328517,"2017-04-10 04:00:00+00",sonabank,8,f,0,267,16,120347921338489,"2017-04-10 23:27:30.887728+00","2017-04-10 23:27:30.887749+00",,,
1779126,1339377,"2017-04-10 04:00:00+00",EpsilonMarketing,699,f,699,5832,28,185883304788730,"2017-06-30 14:31:50.871874+00","2017-06-30 14:31:50.871917+00",,,
1780526,1329842,"2017-04-10 04:00:00+00",CarsDotCom,242,f,0,285293,4157,268558512343,"2017-04-20 14:17:33.614608+00","2017-04-20 14:17:33.614653+00",,,
1780557,1339375,"2017-04-10 04:00:00+00",forrester,8,f,8,24277,104,5807839110,"2017-06-30 14:02:39.461061+00","2017-06-30 14:02:39.461107+00",,,
1780693,1340788,"2017-04-10 04:00:00+00",BemisCompany,29,f,29,760,5,1072993306063086,"2017-07-05 17:52:41.204122+00","2017-07-05 17:52:41.204167+00",,,
1780886,903322,"2017-04-10 04:00:00+00",PublicDomainCoffeePDX,3392,f,3392,1523,14,373246324563,"2017-04-10 23:15:55.662617+00","2017-04-10 23:15:55.662638+00",,,
1782038,1328757,"2017-04-11 04:00:00+00",SNmortgage,23,f,23,5659,136,475849382486472,"2017-04-12 08:14:24.490365+00","2017-04-12 08:14:24.490401+00",,,
1782658,1337786,"2017-04-11 04:00:00+00",wellausa,0,f,0,2017150,317,279144027671,"2017-06-23 12:31:49.498645+00","2017-06-23 12:31:49.498691+00",,,
1782921,1328744,"2017-04-11 04:00:00+00",BankOfTheSierra,117,f,0,562,10,441380249229328,"2017-04-12 07:36:32.921169+00","2017-04-12 07:36:32.921213+00",,,
1782971,1328755,"2017-04-11 04:00:00+00",SMTCCorporation,12,f,0,64,1,1429399624002701,"2017-04-12 08:14:18.284906+00","2017-04-12 08:14:18.284947+00",,,
1783063,1335456,"2017-04-11 04:00:00+00",McCrometer,93,f,93,239,1,141392732595764,"2017-06-08 14:37:37.756658+00","2017-06-08 14:37:37.756698+00",,,
1783452,1328756,"2017-04-11 04:00:00+00",SNLaBetterWay,61,f,61,639,18,263518103730080,"2017-04-12 08:14:24.455173+00","2017-04-12 08:14:24.455207+00",,,
1783635,1328758,"2017-04-11 04:00:00+00",memorialutah,623,f,623,939,125,48968565957,"2017-04-12 08:14:24.522191+00","2017-04-12 08:14:24.522235+00",,,
1784386,1328749,"2017-04-11 04:00:00+00",SMTPCOM,46,f,46,1323,4,121367634609203,"2017-04-12 07:57:45.654296+00","2017-04-12 07:57:45.654318+00",,,
1784867,1328754,"2017-04-11 04:00:00+00",SharpsCompliance,0,f,0,1518,15,260110190177,"2017-04-12 08:14:13.681477+00","2017-04-12 08:14:13.681513+00",,,
1786298,1328751,"2017-04-12 04:00:00+00",RFIndustries,33,f,33,65,1,186007638194075,"2017-04-12 08:11:44.275456+00","2017-04-12 08:11:44.275501+00",,,
1786788,1328879,"2017-04-12 04:00:00+00",SeacoastBank,430,f,430,7477,1234,470285673030796,"2017-04-12 17:56:30.780419+00","2017-04-12 17:56:30.780451+00",,,
1786800,1335302,"2017-04-12 04:00:00+00",xeneticbio,0,f,0,6209,112,1431866490473212,"2017-06-07 15:27:11.447217+00","2017-06-07 15:27:11.447254+00",,,
1789043,1328753,"2017-04-12 04:00:00+00",Selective,0,f,0,876,56,95981959494,"2017-04-12 08:13:51.941174+00","2017-04-12 08:13:51.941195+00",,,
1792499,1335457,"2017-04-13 04:00:00+00",VideojetUS,512,f,512,865,101,487678341359670,"2017-06-08 14:37:37.853912+00","2017-06-08 14:37:37.853946+00",,,
1792727,62283,"2017-04-13 04:00:00+00",GoogleEarth,0,f,0,10687,50,15559588947,"2017-04-13 12:45:26.271338+00","2017-04-13 12:45:26.271383+00",,,
1794011,1337787,"2017-04-14 04:00:00+00",wellaprofessionals,0,f,0,2018417,6683,164734120205273,"2017-06-23 12:31:49.571632+00","2017-06-23 12:31:49.571673+00",,,
1808260,69180,"2017-04-17 04:00:00+00",KilauCantikCitra,0,f,0,2081044,11541,79003217653,"2017-04-17 14:43:59.875155+00","2017-04-17 14:43:59.875194+00",,,
1815301,53485,"2017-04-19 04:00:00+00",MerckInvents,3936,f,0,45126,1468,267379809941906,"2017-04-19 14:08:08.755885+00","2017-04-19 14:08:08.755924+00",,,
1816671,69941,"2017-04-19 04:00:00+00",LaJuntaTribuneDemocrat,39,f,39,3312,192,122942067733381,"2017-04-19 14:10:14.35828+00","2017-04-19 14:10:14.358323+00",,,
1820211,64306,"2017-04-20 04:00:00+00",winnebagoindustries,325,f,0,21264,271,155802020790,"2017-04-20 14:25:48.445473+00","2017-04-20 14:25:48.445517+00",,,
1822319,1329843,"2017-04-20 04:00:00+00",OfficialAutoCom,1,f,0,16947,20,316290885079261,"2017-04-20 14:17:33.81128+00","2017-04-20 14:17:33.811321+00",,,
1822401,1329844,"2017-04-20 04:00:00+00",pickuptrucksdotcom,0,f,0,11095,26,107995845891645,"2017-04-20 14:17:33.972556+00","2017-04-20 14:17:33.972595+00",,,
1848206,65778,"2017-04-26 04:00:00+00",Yankeecandle,0,f,8777,1714020,2231,39925915994,"2017-04-26 15:25:28.525902+00","2017-04-26 15:25:28.525946+00",,,
1859824,1331269,"2017-04-29 04:00:00+00",ALLISONTRANSMISSION,0,f,0,11088,457,90671017285,"2017-04-29 13:43:12.1757+00","2017-04-29 13:43:12.175741+00",,,
1861667,1331271,"2017-04-29 04:00:00+00",gmrewardscards,0,f,0,77553,1074,143879632432202,"2017-04-29 14:18:18.367005+00","2017-04-29 14:18:18.367047+00",,,
1872621,57604,"2017-05-02 04:00:00+00",shoesdotcom,0,f,0,255819,918,18512465266,"2017-05-02 13:23:01.239036+00","2017-05-02 13:23:01.239059+00",,,
1879153,60551,"2017-05-04 04:00:00+00",CocaColaEP,0,f,0,8371,34,112749448851,"2017-05-04 11:39:55.661283+00","2017-05-04 11:39:55.661325+00",,,
1887666,911331,"2017-05-06 04:00:00+00",SinexBrand,0,f,0,41793,161,235403916670559,"2017-05-06 09:31:10.796243+00","2017-05-06 09:31:10.796286+00",,,
1904430,907205,"2017-05-10 04:00:00+00",cinelatino,0,f,0,159384,709,134319836602162,"2017-05-10 13:33:14.289881+00","2017-05-10 13:33:14.289922+00",,,
1911383,64018,"2017-05-11 04:00:00+00",WABCOauto,0,f,0,4910,457,345818425535637,"2017-05-11 15:25:28.643318+00","2017-05-11 15:25:28.643361+00",,,
1930823,1333086,"2017-05-16 04:00:00+00",patcatanstores,107,f,107,44093,512,131470896912993,"2017-05-16 14:08:37.975839+00","2017-05-16 14:08:37.975883+00",,,
1931395,1333087,"2017-05-16 04:00:00+00",aaronbrothers,0,f,7,16586,72,47820441420,"2017-05-16 14:08:42.027307+00","2017-05-16 14:08:42.02735+00",,,
1931421,1333085,"2017-05-16 04:00:00+00",ivivva,0,f,13623,155022,1324,152899633091,"2017-05-16 14:04:17.544015+00","2017-05-16 14:04:17.544052+00",,,
1934481,63992,"2017-05-17 04:00:00+00",TKMaxxAustria,0,f,17738,831722,139,527134660755653,"2017-05-17 13:48:24.143369+00","2017-05-17 13:48:24.143416+00",,,
1934772,871502,"2017-05-17 04:00:00+00",LandstarSystem,26,f,0,1581,210,273296542685918,"2017-05-17 11:49:24.371645+00","2017-05-17 11:49:24.371692+00",,,
1936391,1333150,"2017-05-17 04:00:00+00",Darice.Crafts,413,f,413,15976,46,328267713875745,"2017-05-17 11:52:49.859146+00","2017-05-17 11:52:49.859187+00",,,
1936727,1333153,"2017-05-17 04:00:00+00",SignatureStyleSalons,0,f,0,211,4,1522066374789370,"2017-05-17 13:38:16.941055+00","2017-05-17 13:38:16.941095+00",,,
1937479,1333154,"2017-05-17 04:00:00+00",RegisSalons,11,f,164238,23319,324,150396152915,"2017-05-17 13:38:16.964492+00","2017-05-17 13:38:16.964531+00",,,
1941873,1333205,"2017-05-18 04:00:00+00",eatjaggers,1097,f,1365,1521,19,685828004805847,"2017-05-18 11:47:42.799097+00","2017-05-18 11:47:42.799133+00",,,
1943465,1333297,"2017-05-19 04:00:00+00",GrandLuxCafe,0,f,251992,81962,154,138010046339878,"2017-05-19 12:00:27.235352+00","2017-05-19 12:00:27.235399+00",,,
1953213,1333463,"2017-05-21 04:00:00+00",ETRADE,0,f,0,132838,1267,9132102354,"2017-05-21 11:47:56.855134+00","2017-05-21 11:47:56.855174+00",,,
1954955,55540,"2017-05-21 04:00:00+00",KnottsSoakCity,198249,f,198249,59198,2424,120790431295997,"2017-05-21 12:48:28.060736+00","2017-05-21 12:48:28.060772+00",,,
1965243,1333786,"2017-05-24 04:00:00+00",iRhythmTechnologies,31,f,31,1066,40,527410824030290,"2017-05-24 13:16:19.053175+00","2017-05-24 13:16:19.053215+00",,,
1976933,1334363,"2017-05-27 04:00:00+00",GracoCareers,129,f,129,339,2,152100841581232,"2017-05-27 12:05:33.58191+00","2017-05-27 12:05:33.581951+00",,,
1977022,1334364,"2017-05-27 04:00:00+00",MSCIndustrialSupplyCareers,1,f,0,565,58,300807420117638,"2017-05-27 12:19:14.755348+00","2017-05-27 12:19:14.755396+00",,,
1977479,901523,"2017-05-27 04:00:00+00",NEW1025Boston,1143,f,1143,79637,1794,197539131640,"2017-05-27 10:42:22.945819+00","2017-05-27 10:42:22.945841+00",,,
1978630,898136,"2017-05-27 04:00:00+00",carboceramics,0,f,0,150,11,1093597020672227,"2017-05-27 11:51:03.839304+00","2017-05-27 11:51:03.839343+00",,,
1993290,53651,"2017-05-30 04:00:00+00",WiproLimited,21577,f,0,1476508,43164,42189185115,"2017-05-30 12:56:07.960665+00","2017-05-30 12:56:07.960708+00",,,
2001779,65895,"2017-06-01 04:00:00+00",Chaco,0,f,0,271997,7355,14086934601,"2017-06-01 17:13:19.355991+00","2017-06-01 17:13:19.356032+00",,,
2003507,70072,"2017-06-02 04:00:00+00",neoshodailynews,34,f,0,8579,2521,133402051328,"2017-06-02 14:49:26.727308+00","2017-06-02 14:49:26.72735+00",,,
2004631,61451,"2017-06-02 04:00:00+00",L3CTSAirlineAcademy,1409,f,0,32472,403,135068246526318,"2017-06-02 14:39:01.27107+00","2017-06-02 14:39:01.27111+00",,,
2005657,898262,"2017-06-02 04:00:00+00",ennisBF,25,f,0,283,3,71422217288,"2017-06-02 14:09:56.607629+00","2017-06-02 14:09:56.607716+00",,,
2009293,1334855,"2017-06-03 04:00:00+00",DBVTechnologies,1,f,1,2543,3,222890957906209,"2017-06-03 12:12:42.243587+00","2017-06-03 12:12:42.243629+00",,,
2009326,1334856,"2017-06-03 04:00:00+00",neogen.latinoamerica,71,f,0,363,3,146319948863299,"2017-06-03 12:39:07.367239+00","2017-06-03 12:39:07.367279+00",,,
2009333,1334857,"2017-06-03 04:00:00+00",PRAHealthSciences,309,f,309,4811,215,221170977908848,"2017-06-03 12:44:19.709018+00","2017-06-03 12:44:19.709065+00",,,
2019356,1335198,"2017-06-06 04:00:00+00",proteostasis,0,f,0,98,8,635883573245929,"2017-06-06 14:40:27.716572+00","2017-06-06 14:40:27.71662+00",,,
2024952,1335301,"2017-06-07 04:00:00+00",VascularBiogenics,0,f,0,14,7,637148346446500,"2017-06-07 15:24:08.300024+00","2017-06-07 15:24:08.300066+00",,,
2025142,1335300,"2017-06-07 04:00:00+00",tap.immune,0,f,0,591,16,626445610724153,"2017-06-07 15:20:37.747209+00","2017-06-07 15:20:37.747251+00",,,
2025264,1335299,"2017-06-07 04:00:00+00",OpGenInc,2,f,2,3723,26,199274290461962,"2017-06-07 15:03:56.825031+00","2017-06-07 15:03:56.825071+00",,,
2025394,1335298,"2017-06-07 04:00:00+00",FulgentGenetics,11,f,11,59,12,451403604956473,"2017-06-07 14:36:01.021373+00","2017-06-07 14:36:01.021414+00",,,
2028254,1335458,"2017-06-08 04:00:00+00",linxprintingtechnologies,0,f,0,550,5,202645523175092,"2017-06-08 14:37:37.943483+00","2017-06-08 14:37:37.943522+00",,,
2028736,1335452,"2017-06-08 04:00:00+00",myormco,100,f,100,26406,119,129271663764724,"2017-06-08 14:37:37.23008+00","2017-06-08 14:37:37.23012+00",,,
2029318,1335459,"2017-06-08 04:00:00+00",CCCGlobal,25,f,25,195,0,352440511489178,"2017-06-08 15:29:02.148915+00","2017-06-08 15:29:02.148957+00",,,
2029779,1335450,"2017-06-08 04:00:00+00",implantdirectintl,91,f,91,1611,89,217050808499747,"2017-06-08 14:37:37.175134+00","2017-06-08 14:37:37.175173+00",,,
2030046,1335449,"2017-06-08 04:00:00+00",GeneXpertSystem,343,f,343,15460,10,737810879567385,"2017-06-08 14:37:37.14191+00","2017-06-08 14:37:37.141958+00",,,
2030977,1335451,"2017-06-08 04:00:00+00",Phenomenex,424,f,424,2384,156,271656242896246,"2017-06-08 14:37:37.204099+00","2017-06-08 14:37:37.204139+00",,,
2031386,1335453,"2017-06-08 04:00:00+00",Fobalaser,20,f,20,335,18,261693790598983,"2017-06-08 14:37:37.456132+00","2017-06-08 14:37:37.456172+00",,,
2031874,1335455,"2017-06-08 04:00:00+00",SCIEXnews,57,f,57,15541,194,105080696205569,"2017-06-08 14:37:37.732606+00","2017-06-08 14:37:37.732645+00",,,
2050915,902011,"2017-06-13 04:00:00+00",FormFactorInc,0,f,0,144,5,252579438683,"2017-06-13 15:39:11.653996+00","2017-06-13 15:39:11.654039+00",,,
2052756,69130,"2017-06-13 04:00:00+00",CarlisleCW,181,f,181,438,11,103831316377637,"2017-06-13 16:43:31.385923+00","2017-06-13 16:43:31.385965+00",,,
2056344,982161,"2017-06-14 04:00:00+00",HemoCueAB,0,f,0,708,118,180418221987388,"2017-06-14 13:19:37.435236+00","2017-06-14 13:19:37.435272+00",,,
2058465,69184,"2017-06-15 04:00:00+00",sebagousa,0,f,0,54487,925,65413601146,"2017-06-15 13:44:14.789136+00","2017-06-15 13:44:14.789172+00",,,
2059626,62836,"2017-06-15 04:00:00+00",AdvantageMrktg,5,f,5,428,33,412408888805762,"2017-06-15 13:09:44.283391+00","2017-06-15 13:09:44.283413+00",,,
2062325,1336432,"2017-06-16 04:00:00+00",VaselineUS,0,f,0,6484513,206,521467174613946,"2017-06-16 13:59:58.105934+00","2017-06-16 13:59:58.105969+00",,,
2062673,1336430,"2017-06-16 04:00:00+00",sinfulcolors,43,f,43,94473,625,560424047321575,"2017-06-16 13:48:52.18151+00","2017-06-16 13:48:52.181547+00",,,
2064319,1336431,"2017-06-16 04:00:00+00",almay,0,f,0,265922,343,331424676262,"2017-06-16 13:48:53.261855+00","2017-06-16 13:48:53.261893+00",,,
2066188,1336425,"2017-06-16 04:00:00+00",LLumarWindowFilm,0,f,0,17564,247,129809440399197,"2017-06-16 13:17:41.20675+00","2017-06-16 13:17:41.206771+00",,,
2066216,1336429,"2017-06-16 04:00:00+00",ultimaIIindonesia,14,f,14,128830,170,150797594995756,"2017-06-16 13:48:52.156849+00","2017-06-16 13:48:52.156892+00",,,
2068674,1336703,"2017-06-17 04:00:00+00",WarnersBras,0,f,0,254523,1765,196624495037,"2017-06-17 12:31:02.406954+00","2017-06-17 12:31:02.406994+00",,,
2069001,1336704,"2017-06-17 04:00:00+00",OlgaIntimates,0,f,0,70256,20,117601206202,"2017-06-17 12:31:02.875278+00","2017-06-17 12:31:02.87532+00",,,
2070388,1336702,"2017-06-17 04:00:00+00",ARROW,0,f,0,108556,80,60164321322,"2017-06-17 12:30:58.65527+00","2017-06-17 12:30:58.655311+00",,,
2071622,1336873,"2017-06-18 04:00:00+00",WatchStation,0,f,0,93668,1610,176953925655529,"2017-06-18 10:37:40.285081+00","2017-06-18 10:37:40.285126+00",,,
2074175,1336874,"2017-06-18 04:00:00+00",AndrewMarcLeather,0,f,0,45891,542,29023946490,"2017-06-18 10:38:54.187068+00","2017-06-18 10:38:54.187105+00",,,
2111267,69155,"2017-06-27 04:00:00+00",Group1AutoBusinessSupportCenter,538,f,538,124,3,337554123011139,"2017-06-28 11:10:59.315507+00","2017-06-28 11:10:59.315528+00",,,
2111602,916875,"2017-06-27 04:00:00+00",starmedhealthcarerecruitment,0,f,0,38,4,265453876976098,"2017-06-28 10:12:13.745168+00","2017-06-28 10:12:13.745189+00",,,
2113884,899387,"2017-06-27 04:00:00+00",petrovalveinc,61,f,61,161,19,294464390597936,"2017-06-28 11:07:08.448673+00","2017-06-28 11:07:08.448714+00",,,
2114048,900580,"2017-06-27 04:00:00+00",wesco.corp,172,f,172,2217,25,113382262017938,"2017-06-28 11:40:44.903459+00","2017-06-28 11:40:44.903502+00",,,
2119224,1339026,"2017-06-29 04:00:00+00",NationstarMortgage,3831,f,0,23743,2768,191046037612539,"2017-06-29 15:37:54.901827+00","2017-06-29 15:37:54.901868+00",,,
2125823,1339378,"2017-06-30 04:00:00+00",LoyaltyOneCo,1030,f,0,1463,52,121744924571556,"2017-06-30 14:31:50.929071+00","2017-06-30 14:31:50.929115+00",,,
2130952,895822,"2017-07-01 04:00:00+00",advenergyinc,34,f,0,758,12,96717126125,"2017-07-01 17:29:56.179648+00","2017-07-01 17:29:56.179692+00",,,
2138667,1339708,"2017-07-03 04:00:00+00",AdtalemGlobalEducation,11,f,11,238,13,1239952466122244,"2017-07-03 17:48:22.078359+00","2017-07-03 17:48:22.078381+00",,,
2140338,1340354,"2017-07-04 04:00:00+00",tenetcareers,0,f,0,10272,728,130759960316639,"2017-07-04 18:15:30.672805+00","2017-07-04 18:15:30.672847+00",,,
2141487,1340353,"2017-07-04 04:00:00+00",KemperInsurance,889,f,0,1064,37,121281831288297,"2017-07-04 17:54:28.535262+00","2017-07-04 17:54:28.535304+00",,,
2142831,1340352,"2017-07-04 04:00:00+00",TechnipFMC,53,f,53,8459,1799,1028390933908211,"2017-07-04 17:43:17.09154+00","2017-07-04 17:43:17.091575+00",,,
2144799,1340791,"2017-07-05 04:00:00+00",CityNationalBank,155,f,155,1860,41,13335593906,"2017-07-05 18:38:41.701205+00","2017-07-05 18:38:41.701245+00",,,
2150608,1341327,"2017-07-06 04:00:00+00",stateauto,1241,f,0,4918,169,125377646434,"2017-07-06 18:12:00.451902+00","2017-07-06 18:12:00.451943+00",,,
2151118,1341325,"2017-07-06 04:00:00+00",aerovironmentinc,0,f,0,4571,26,91762492182,"2017-07-06 17:36:49.249375+00","2017-07-06 17:36:49.249397+00",,,
2152055,1341330,"2017-07-06 04:00:00+00",leggmason,496,f,496,1804,17,183499353821,"2017-07-06 18:49:02.211011+00","2017-07-06 18:49:02.211035+00",,,
2152279,1341329,"2017-07-06 04:00:00+00",americanaxle,4506,f,0,14348,448,769780163103677,"2017-07-06 18:22:12.634314+00","2017-07-06 18:22:12.634342+00",,,
2153697,870025,"2017-07-07 04:00:00+00",ConcentrixCR,0,f,0,50001,1412,278755388864153,"2017-07-08 16:54:19.688283+00","2017-07-08 16:54:19.688332+00",,,
2154123,1342181,"2017-07-07 04:00:00+00",odysseygolf,0,f,0,64959,6162,126662340723040,"2017-07-08 16:24:48.683325+00","2017-07-08 16:24:48.683361+00",,,
2154333,1342178,"2017-07-07 04:00:00+00",CoreLaboratories,0,f,0,214,3,1621460894761233,"2017-07-08 16:20:24.933806+00","2017-07-08 16:20:24.933829+00",,,
2154523,1342177,"2017-07-07 04:00:00+00",BoiseCascadeCompany,23,f,23,497,29,1007107122737106,"2017-07-08 16:16:39.349266+00","2017-07-08 16:16:39.349286+00",,,
2157227,1342179,"2017-07-07 04:00:00+00",CallawayPreOwned,17,f,17,34020,61,177460968967536,"2017-07-08 16:24:48.628299+00","2017-07-08 16:24:48.628337+00",,,
2157328,1342180,"2017-07-07 04:00:00+00",toulondesign,11,f,0,3852,30,1647351292217181,"2017-07-08 16:24:48.659456+00","2017-07-08 16:24:48.659492+00",,,
2158115,70155,"2017-07-08 04:00:00+00",CBS6News,578,f,578,352439,69629,6860957425,"2017-07-08 16:57:39.691946+00","2017-07-08 16:57:39.69198+00",,,
2159718,63999,"2017-07-08 04:00:00+00",onehubraum,1954,f,1954,6497,58,350458328350333,"2017-07-08 16:09:23.641093+00","2017-07-08 16:09:23.641132+00",,,
2159824,1342182,"2017-07-08 04:00:00+00",Intrexon,0,f,0,462,40,373709166148713,"2017-07-08 17:02:53.798402+00","2017-07-08 17:02:53.798443+00",,,
2161694,1342175,"2017-07-08 04:00:00+00",ApplianceSmartUS,0,f,0,1941,6,150569963008,"2017-07-08 15:35:37.706436+00","2017-07-08 15:35:37.706456+00",,,
2162362,1342359,"2017-07-09 04:00:00+00",KeyWCorporation,57,f,57,443,19,1405614112990781,"2017-07-09 17:28:46.423285+00","2017-07-09 17:28:46.423328+00",,,
2162483,1342360,"2017-07-09 04:00:00+00",schwinnfitness,0,f,0,1459,9,260764652290,"2017-07-09 18:26:36.978279+00","2017-07-09 18:26:36.978354+00",,,
2179641,1343758,"2017-07-13 04:00:00+00",KilroyRealty,0,f,0,191,2,626013544113422,"2017-07-13 23:09:21.986168+00","2017-07-13 23:09:21.986212+00",,,
2180488,1343748,"2017-07-13 04:00:00+00",orchardvalleyharvest,0,f,0,8698,13,859687154116018,"2017-07-13 22:01:28.923976+00","2017-07-13 22:01:28.924017+00",,,
2180760,1343747,"2017-07-13 04:00:00+00",WidmerBrothersBrewing,46554,f,46554,438448,4645,7011874893,"2017-07-13 21:41:30.701164+00","2017-07-13 21:41:30.701206+00",,,
2181658,1343749,"2017-07-13 04:00:00+00",fishernutsbrand,156,f,156,128714,188,183055755826,"2017-07-13 22:01:28.951775+00","2017-07-13 22:01:28.951829+00",,,
2182323,1343750,"2017-07-13 04:00:00+00",madisongasandelectric,262,f,262,2309,141,135517496468893,"2017-07-13 22:07:06.981434+00","2017-07-13 22:07:06.981479+00",,,
2182740,1343735,"2017-07-13 04:00:00+00",TakeShapeForLife,0,f,0,45527,932,136605871728,"2017-07-13 17:05:24.181809+00","2017-07-13 17:05:24.181849+00",,,
2186418,1344074,"2017-07-14 04:00:00+00",UnitCorporation,103,f,0,411,0,150266038365958,"2017-07-14 23:29:15.24998+00","2017-07-14 23:29:15.250024+00",,,
2188143,69399,"2017-07-14 04:00:00+00",MarineMaxYachts,157,f,157,15988,277,162353600580109,"2017-07-14 22:56:49.347272+00","2017-07-14 22:56:49.347318+00",,,
2188313,1344389,"2017-07-15 04:00:00+00",TitanTireCorp,219,f,219,472,5,873647886001335,"2017-07-15 22:29:41.915529+00","2017-07-15 22:29:41.915574+00",,,
2189426,1344385,"2017-07-15 04:00:00+00",TurfEx,0,f,0,4398,2,275682585820273,"2017-07-15 22:12:21.127469+00","2017-07-15 22:12:21.127512+00",,,
2190075,1344382,"2017-07-15 04:00:00+00",preformedlineproducts,0,f,0,403,85,692170827553340,"2017-07-15 20:47:53.117154+00","2017-07-15 20:47:53.117195+00",,,
2190519,1344381,"2017-07-15 04:00:00+00",OrbotechLTD,0,f,0,1583,654,1815888868656044,"2017-07-15 20:45:59.026097+00","2017-07-15 20:45:59.026142+00",,,
2190895,1344383,"2017-07-15 04:00:00+00",WesternPlows,0,f,0,58677,573,143662718977874,"2017-07-15 22:12:20.883643+00","2017-07-15 22:12:20.883686+00",,,
2191892,1344384,"2017-07-15 04:00:00+00",SnowEx,0,f,0,29446,113,173817692719108,"2017-07-15 22:12:20.925743+00","2017-07-15 22:12:20.925793+00",,,
2192282,1344386,"2017-07-15 04:00:00+00",FisherPlows,0,f,0,56359,2068,140470709305735,"2017-07-15 22:12:21.184682+00","2017-07-15 22:12:21.184731+00",,,
2192444,1344388,"2017-07-15 04:00:00+00",goodyearag,164,f,164,104106,840,325522707615731,"2017-07-15 22:29:41.889909+00","2017-07-15 22:29:41.889956+00",,,
